,10005,10006,10010,10016,10021,10022,10043,10048,10050,10065,10108,10117,10136,10145,10160,10166,10168,10199,10201,10206,10220,10224,10254,10257,10263,10286,10292,10308,10315,10318,10346,10354,10365,10369,10377,10380,10383,10385,10389,10393,10395,10397,10399,10422,10423,10428,10430,10436,10443,10445,10448,10454,10458,10459,10466,10468,10470,10487,10490,10491,10494,10506,10511,10514,10519,10523,10524,10530,10532,10533,10539,10542,10550,10554,10555,10581,10584,10596,10608,10622,10625,10627,10644,10650,10656,10659,10660,10667,10674,10675,10676,10678,10685,10687,10703,10709,10717,10720,10759,10763,10803,10811,10815,10817,10821,10831,10833,10836,10852,10867,10869,10871,10877,10883,10891,10892,10896,10897,10900,10901,10913,10927,10940,10967,10969,10973,10992,11003,11007,11009,11010,11016,11023,11045,11047,11053,11077,11084,11104,11113,11114,11116,11118,11121,11122,11149,11162,11170,11173,11196,11200,11206,11222,11225,11227,11230,11233,11248,11256,11272,11275,11281,11285,11297,11311,11312,11314,11317,11323,11329,11331,11351,11363,11370,11394,11397,11421,11448,11465,11490,11505,11506,11510,11519,11535,11559,11593,11648,11651,11676,11714,11717,11742,11755,11768,11777,11778,11797,11804,11841,11873,11900,11927,11943,11946,11960,11963,12006,12022,12024,12075,12077,12105,12118,12126,12130,12168,12200,12211,12257,12275,12276,12284,12387,12409,12419,12447,12450,12467,12520,12538,12623,12635,12695,12711,12718,12785,12821,12827,12855,12866,12890,13005,13026,13035,13113,13115,13137,13158,13167,13193,13202,13270,13276,13298,13335,13355,13362,13369,13381,13427,13442,13461,13466,13476,13480,13492,13558,13569,13587,13651,13653,13666,13670,13701,13750,13861,13919,13922,13950,14006,14008,14083,14085,14170,14191,14246,14248,14330,14708,14873,14897,14902,14932,14945,14956,14965,14977,14990,15006,15034,15102,15170,15174,15228,15235,15270,15297,15302,15337,15390,15391,15473,15485,15602,15624,15629,15643,15728,15759,15791,15848,15860,15887,15900,15906,15927,15963,15985,15991,15994,16003,16018,16050,16089,16133,16148,16151,16190,20002,20004,20005,20014,20018,20023,20036,20042,20048,20054,20062,20068,20070,20077,20079,20082,20090,20097,20103,20115,20122,20123,20134,20140,20142,20147,20149,20150,20159,20161,20163,20265,20311,20373,20403,20428,20520,20621,20622,20658,20719,20749,20782,20793,20830,20858,20884,20897,20910,20914,20928,20932,20947,20950,20955,20958,20973,30107,30377,30428,30454,30477,30483,30486,30492,30493,30498,30500,30502,30544,30554,30584,30590,30607,30608,30625,30627,30656,30659,30693,30713,30739,30742,30745,30796,30822,30841,30906,30908,30946,30953,30967,30976,30983,30995,31018,31019,31035,31046,31083,31128,31175,31179,31219,31222,31224,31234,31253,31272,31274,31308,31310,31352,31387,31388,31394,31408,31421,31448,31455,31458,31540,31605,31612,31621,31624,31662,31673,31790,31814,31817,31839,31844,31890,31964,31974,31980,32027,32040,32063,32088,32194,32253,32270,32271,32279,32300,32388,32471,32521,32536,32546,32558,32566,32579,32607,32644,10034,10042,10074,10079,10158,10192,10215,10217,10225,10266,10278,10299,10327,10352,10432,10464,10476,10518,10521,10640,10714,10719,10741,10751,10797,10840,10942,10999,11001,11086,11131,11143,11174,11242,11245,11295,11301,11334,11343,16129,16131,16134,16135,16171,16176,16205,16244,16268,16274,16292,16306,16310,16316,16317,16319,16333,16344,16354,16355,16375,16381,16383,16395,16425,16429,16435,16449,16462,16471,16485,16486,16487,16490,16491,16511,16518,16529,16532,16536,16548,16552,16557,16560,16561,16568,16575,16581,16593,16596,16597,16604,16606,16615,16618,16623,16629,16630,16632,16633,16638,16639,16645,16646,16648,16649,16660,16663,16666,16672,16681,16685,16687,16688,16689,16690,16692,16695,16701,16709,16715,16716,16718,16719,16720,16722,16725,16728,16756,16836,16849,20051,20060,20074,20084,20096,20109,20116,20133,20153,32217,32292,32351,32365,32370,32408,32414,32423,32458,32547,32562,32569,32708,32743,32744,32769,32807,32827,32856,32896,32956,32980,33000,33067,33073,33076,33084,33104,33120,33173,33177,33181,33182,33235,33245,33262,33320,33345,33371,33386,33390,33406,33417,33423,33425,33426,33429,33434,33441,33442,33446,33453,33465,33470,33472,33487,33497,33503,33506,33518,33530,33534,33537,33539,33597,33604,33605,33610,33616,33622,33625,33626,33628,33629,33630,33635,33639,33642,33643,33655,33659,33662,33670,33672,33682,33685,33686,33689,33695,33698,33705,33706,33708,33709,33711,33719,33779,33787,33794,33798,ID130,ID96,10026,10112,10150,10211,10240,10386,10414,10429,10560,10628,10632,10799,10905,10919,11014,11087,11095,11244,11273,11310,11324,11371,11434,11467,11626,12129,13871,14275,14591,15341,15404,15582,15584,16087,16213,16273,16286,16288,16289,16312,16313,16348,16367,16372,16377,16384,16385,16390,16392,16401,16409,16411,16419,16421,16436,16437,16438,16439,16452,16473,16475,16476,16484,16494,16495,16503,20157,20900,20921,20943,30041,30218,31022,31122,31287,31298,31718,32202,32369,32383,32443,32671,32718,32737,32753,32781,32847,32862,32881,32914,32931,32949,32950,32953,32957,32961,32965,32970,32976,32983,32986,32988,32997,33010,33024,33032,33036,33039,33064,33068,33069,33101,33105,33109,33136,33154,33156,33157,33160,33168,33183,33185,33186,33189,33193,33196,33199,33204,33206,33210,33217,33221,33226,33227,33229,33238,33239,33240,33246,33254,33255,33256,33263,33271,33273,33279,33280,33283,33287,33288
ENSG00000182541,26.759755,0,13.574309,27.651916,515.613879,238.392521,51.446572,920.941728,20.868358,432.447082,27.89282,46.108928,631.056963,19.249197,173.961119,446.425932,1077.588564,1281.33047,27.413873,492.546998,58.7467,0,226.314507,289.729891,19.240172,923.035056,33.219721,278.551485,578.488705,120.508555,144.43014,133.079545,11.410788,759.551103,37.120224,660.637296,1167.869235,478.922289,32.208919,64.859574,289.248667,24.940506,0,1126.069057,831.897786,38.808992,36.880037,0,111.165519,0,48.24646,504.992804,55.126291,55.402802,697.532757,849.341465,174.028183,1034.417453,845.498563,699.89073,583.906009,474.515482,50.132068,600.375423,37.795599,13.036697,0,470.456626,28.46495,436.492665,61.404035,43.526326,33.109491,59.895167,48.217151,1320.556739,47.002281,75.002402,55.885603,52.430723,30.483874,0,59.192587,40.831899,166.927795,21.008072,33.373353,748.871251,660.185102,210.086574,0,43.974729,31.185172,23.507181,62.824937,0,31.436508,40.453209,80.769598,44.064479,32.061274,36.201114,35.102726,56.280001,173.673775,40.792307,25.562061,216.319927,36.037219,22.016481,54.456222,774.025999,7.377572,111.441295,698.523585,433.652216,33.089308,53.707212,7.456007,25.640789,1039.814869,71.671417,36.801828,252.48784,377.781887,11.807328,45.683318,40.270237,252.220539,910.0409,35.833395,24.66174,0,794.853321,40.612831,47.477126,164.881521,231.759018,59.880582,537.266608,125.231524,92.695277,36.355723,93.065117,157.765615,342.796322,427.413271,71.182646,20.885581,70.568482,1255.750152,137.67062,1063.409789,488.65335,65.386095,1259.545509,37.042418,724.935829,46.597352,49.885118,1021.567551,41.139379,392.836981,350.683756,20.329373,45.505219,575.337983,64.514975,1534.984798,24.418373,1173.641693,551.983797,604.661839,71.888227,30.175206,1116.019873,0,195.136376,33.855056,0.727884,2.198213,1.121016,0,0,0,0,0,7.030916,0,12.753723,0,0,0,44.223294,14.600927,53.561825,37.067199,4.803949,0,0,7.600974,0,18.608813,0,0,0,37.703297,0,0,0,11.729911,0,5.646172,9.61994,0,0,0,41.005403,0,2.039703,33.421824,87.39274,5.846327,0,8.007888,57.915829,0,4.345441,0,0,0,0,0,142.649468,12.185362,0,44.975093,0,0,75.912232,1.963938,201.463775,0,50.943439,0,5.708544,0,15.780232,0,0,0,0,0,853.144602,0,0,3.904856,0,0,0,18.176028,2.497799,2.714205,19.439264,17.74537,0.319613,1.391316,29.287453,0,23.079044,0,0,0,0,0,0,15.481492,31.488276,0,20.328267,0,11.574305,4.187081,0,0,12.585978,33.283688,13.079147,10.057586,19.941006,12.864915,0,6.510938,44.779942,7.961758,0,0,107.609205,42.915355,59.084049,3.465799,0,0,88.846954,444.937637,14.911261,33.513173,13.672451,16.979074,0,31.106463,12.690127,13.163753,57.704249,0,0,0,0,0,18.57291,0,1096.451286,0,66.064375,1103.761115,67.322432,0,49.398769,0,271.743914,878.64387,649.752527,0,88.834723,0,240.766454,0,1543.532943,280.923165,0,115.137529,51.011533,566.810345,11.92719,50.94015,77.160475,2.120912,89.287395,22.91348,12.817897,23.241252,30.677142,660.499033,16.46325,27.209689,565.658464,38.129521,349.654413,646.017778,777.3152,27.478271,42.157498,176.158853,110.89784,35.17852,663.754888,69.388095,35.395383,14.119587,67.592647,0,45.981564,25.846322,0,0,1.418461,0,16.773865,0,69.934148,0,15.880017,1.726401,17.676732,14.09771,0,36.626591,0,13.071956,11.126885,94.365989,0,0,21.466999,3.20295,300.552591,33.587213,7.83788,0,45.760013,0,8.151547,0,1.925993,9.84563,2.147888,3.197071,5.535205,0,3.812255,2.09402,4.251606,0,3.622221,1.235465,12.622404,2.611915,0,0,30.830839,0,13.446383,0,52.068647,34.492169,0,19.638669,0,1.242834,6.552091,54.96248,30.352274,0,97.59381,24.009145,52.853206,75.722268,4.887548,14.505238,11.176246,136.652823,29.221138,0.575379,4.138365,44.119486,0.385313,16.926382,1.306107,0,29.171912,0,105.036554,8.510959,88.356272,5.613129,15.002264,0,116.106323,13.700619,38.291254,2.853621,24.092858,3.456261,10.493758,5.501105,21.063969,0.270912,2.49701,0,9.279511,35.698004,0,0,7.009824,10.393962,10.125828,228.344652,37.145559,103.92106,77.195802,837.830223,13.013398,661.505579,693.154444,752.303711,0,382.859474,1225.374851,140.406955,331.672973,232.908644,90.868225,208.769292,278.583667,219.016843,399.664104,14.88203,20.667312,63.030726,22.883547,79.216772,70.77908,68.627734,98.962958,37.945674,282.441233,27.715682,21.919023,34.8297,40.320075,44.064361,1.851323,11.684498,73.323131,19.024098,32.714235,183.97289,391.198163,6.541857,0,63.095252,0,8.721573,5.574783,26.228542,2.878175,36.622677,0,129.784712,149.58517,213.438871,39.265963,539.40214,0,0,0,507.198656,20.837548,10.427941,475.296717,0,36.102395,12.000426,325.508411,33.766172,3.894341,17.760652,21.869869,25.245994,15.005667,0,3.662672,152.116507,4.034499,123.951328,21.196662,0,637.836229,401.975052,246.983763,650.772299,738.324474,0,371.207496,5.54329,48.679603,76.906097,480.855607,100.339096,67.196117,17.667929,13.860297,252.410227,39.515829,260.605973,130.582402,6.176392,197.052522,566.930536,52.535256,0,760.513318,25.207029,25.324491,7.104613,7.22465,260.190927,17.888125,12.307826,340.711286,115.866793,63.681037,13.57981,10.922413,227.45006,59.379514,8.526885,47.738218,25.610079,0.730375,29.51409,34.910721,28.558932,1255.46592,10.187407,52.074682,15.782923,31.290771,22.930677,53.272999,31.593975,21.503342,14.936483,46.248749,68.770951,28.782298,9.795361,51.495493,45.406845,11.884305,54.698694,6.227896,2.636904,32.925569,96.876501,29.839061,234.479929,102.377637,1071.441095,1105.348028,426.961594,256.725239,127.869006,656.051084,128.502514,25.879066,151.149353,362.835755,274.070062,23.591626,36.862235,519.467197,56.834269,20.539335,109.072413,30.626542,362.086747,5.772512,86.744998,0,13.809068,111.90645,7.222415,559.977215,17.529721,57.408042,309.37409,391.051978,29.009919,47.675041,801.830237,25.370612,10.807996,73.777049,48.857499,108.004961,20.372727,39.896944,884.275159,21.619717,435.566479,489.410246,0,23.093362,583.84737,57.360396,113.481589,572.825995,102.407546,31.484801,112.163157,1099.900632,259.77551,303.040961,259.189698,408.920532,28.251294,139.122428,133.066675,411.53005,8.687976,40.654793,6.440026,20.56399,83.201475,467.685838,105.089543,659.14368,736.205037,626.525711,45.962792,22.002587,91.186183,674.430504,30.71773,795.575236,1047.032545,428.997865,522.651714,23.111488,27.363219,28.317805,56.937345,26.330874,43.908888,628.82623,31.49349,113.11299,40.003872,49.904564,464.1646,24.606408,47.641817,288.833194,448.081389,39.548192,42.415233,267.974628,50.496214,184.794395,17.630153,115.823966,56.257423,74.394786,61.94241,33.154072,0,23.348867,186.687681,32.192682,2.168132,18.553671,4.226492,432.973053,9.216239,31.854671,34.573313,172.685086,348.890695,70.901542,16.254005,177.166276,63.118863,96.256319,29.289728,178.022948,17.272311,23.561252,150.383254,108.291301,0,79.560804,31.430578,0,52.841042,0,2.774363,34.804543,19.973454,46.287066,223.819921,4.746435,0.855456,0.421675,106.42842,24.948241,8.832983,551.821623,10.999431,650.116463,284.517388,10.820724,9.392417,12.457072,11.857827,5.445438,30.587514,11.2882,197.897671,0,197.234806,490.430056,12.822297,0,26.63248,32.702086,15.912609,248.913698,24.346937,18.424968,4.197319,660.345807,48.968055,15.213998,27.81739,24.747883,5.209045,0,15.840661,12.04763,5.711848,0,128.906297,31.959429,16.733227,13.631481,21.380606,695.287866,38.361046,17.705065,14.532774,243.172571,12.590799,14.389828,389.213134,7.889193,494.408632,97.628332,20.751029,279.113764,15.488831,33.124444,7.659402,8.580459,24.216035,17.455482,391.642858,26.307042,25.324847,24.715104,60.262701,17.894498,0,37.207084,10.174169,28.919741,23.715955,37.535611,22.408463,9.602714,2.761806,117.474804,7.509027,31.89095,33.376841,453.665059,51.66604,23.944849,8.649577,2.121241,2.745023,0.682766,15.696375,0.149699,3.493638,4.870435,85.694437,0.972439,23.424231,1.876905,58.889172,7.08699,4.587591,50.437782,38.164808,5.861934,3.540111,2.476594,174.760361,0.138828,25.275716,27.74914,15.169631,95.704348,26.080807,7.318123,22.323345
ENSG00000141480,8.0954,0,12.474329,0,225.487056,92.939784,9.786657,384.149017,6.943566,240.667157,3.871133,21.964655,364.671333,5.818873,96.30535,207.072187,328.872095,524.110355,6.689005,313.484587,10.933517,0,104.307969,103.915081,8.497099,438.019768,9.355226,123.783232,145.768906,138.225632,62.951935,15.44026,4.968024,374.855142,6.70232,171.484096,641.077201,352.762279,15.700283,10.274388,184.561275,3.925556,0,446.456852,431.163975,10.218096,26.041266,0,98.102628,0,9.90726,263.08572,13.907984,15.859734,287.667324,338.545659,54.889163,440.121605,382.925091,551.809484,262.23767,159.35118,7.997888,350.913594,30.78788,0,0,339.158245,23.156572,368.632172,22.628895,16.580041,21.480181,19.96222,21.541201,471.367708,6.330075,52.437456,8.94753,35.540434,7.86473,0,6.099086,13.785258,157.081165,13.551394,28.893834,227.176479,294.138823,90.451194,0,9.392709,6.833611,7.404542,11.617706,0,25.159061,15.86505,46.274057,18.809446,11.240487,3.578176,6.044446,10.363922,9.883163,6.167182,7.681199,114.017292,7.10915,4.230802,9.335719,424.835604,6.923078,19.399763,123.179311,206.252623,10.138919,6.968446,4.864221,0.757259,149.700888,11.584082,11.864041,207.870774,85.942287,7.402195,12.677446,7.031654,86.538716,328.646213,12.047005,2.496048,0,282.945329,17.068238,10.497186,281.485319,80.61599,12.181295,242.720162,34.28263,11.942614,14.275526,8.240669,30.60144,105.687174,203.61307,20.001152,5.106338,8.446903,469.032234,135.087623,298.487635,157.325196,13.758668,534.257485,20.868413,444.51301,12.309267,15.597313,379.811721,13.682911,113.797657,97.121712,3.582563,21.737404,227.34412,14.296347,612.430171,8.110161,314.609349,155.849093,184.858713,29.496076,5.116251,404.133707,48.364079,0,54.931651,2.53746,0,10.619363,0,24.232239,0,0,30.318003,1.629543,0,36.422904,21.979569,0,0,36.52207,17.809255,48.669344,22.368413,3.603506,0,94.599813,1.868851,0,12.442952,0,0,36.989388,4.170096,0,388.597996,0,9.534522,47.526765,2.293909,2.490539,91.210975,0,0,15.58685,0,5.239863,38.472655,26.672638,9.427043,0,5.23009,18.956695,0,1.177246,0,0,0,0,0,0,56.62041,0,35.370457,0,0,110.546489,5.914296,163.191264,0,37.167171,0,0,77.39772,18.85571,0,0,0,0,0,123.591932,6.610943,0,7.269179,0,0,0,12.419348,9.309545,10.88568,47.771997,28.806883,2.373848,7.818372,41.285069,0,16.542145,0,0,0,0,0,0,1.005255,6.855165,0,22.150077,0,10.130043,0.590143,0,0,13.385417,30.966804,30.679217,1.076767,65.617061,43.708407,0,6.945193,40.144355,8.250393,0,0,109.426131,64.958638,78.630962,7.000903,0,0,227.704598,217.89245,15.066396,80.420976,31.273441,2.733569,0,0,15.264788,10.793838,52.563536,1.05537,0,0,0,0,9.051781,0,435.632286,0,2.739499,344.806972,0,0,34.082511,6.746604,32.577612,192.494402,167.65638,0,61.557794,0,52.81076,0,168.711706,29.801361,0,8.772151,7.127784,210.374367,5.983818,14.843298,8.824642,1.502061,0,9.40793,2.31449,8.886801,16.046489,342.958489,14.464509,11.415332,203.33772,4.263014,85.122648,189.010586,327.064524,13.636961,6.323506,3.020702,26.922215,11.707074,202.678529,14.38386,10.210915,4.539204,3.598432,0,46.874892,16.478044,50.904547,0,1.467109,0,8.940676,194.687958,0,0,45.272313,27.404493,25.348668,8.177918,75.65737,2.196457,20.029777,0.326865,21.04136,0,0.94757,0.600386,11.743459,10.771506,26.779644,25.984083,7.674361,0,14.213007,0,4.851821,0.25444,12.470849,3.162368,1.547024,2.335734,13.750593,0,2.151803,3.57331,5.179746,0,5.276441,4.909886,14.061878,2.498869,4.937351,0,58.118804,0,27.104949,0,24.551494,55.52741,0,36.829497,3.023826,2.93949,1.679445,44.539725,8.945899,0,28.797494,11.153044,11.971068,77.400351,7.771463,1.452009,30.093172,18.005271,102.550639,3.848011,2.530098,44.282852,0.522988,0,4.290665,0,48.166272,0,35.426944,9.523321,12.819354,8.192194,4.136634,0,2.065789,13.005217,3.478025,29.062872,27.03845,50.084626,32.603269,0,65.729917,0,1.505486,0,14.688322,37.021359,0,0,0,6.664529,2.815247,0,41.719605,87.601304,54.808253,263.705488,0,158.605209,291.633312,228.10514,0,148.494441,570.090693,38.567873,142.597709,22.093026,0,84.818597,106.842411,139.590382,298.875858,6.900183,17.432224,25.981045,4.97432,40.237416,33.184005,45.364813,95.150045,8.732147,322.449116,7.781873,21.771978,32.713034,19.569701,31.338576,3.018354,6.40452,32.227227,12.493665,22.304515,103.103054,211.092296,0,0,5.124105,858.843965,2.71184,3.144331,1.847259,2.32123,23.074765,0,105.945516,71.139749,92.684759,18.66123,313.263949,0,0,0,653.365047,5.912645,1.371758,470.951893,0,19.724671,4.234935,129.196,8.843998,1.324211,3.396678,5.371175,5.950627,31.763025,5.239353,3.599714,159.109203,16.275009,50.148276,20.541917,0,238.990617,337.014987,197.44115,333.988826,507.037204,38.651263,138.270656,3.43784,30.666325,105.128815,235.227283,48.62684,87.208292,5.380121,2.310863,168.759222,31.204931,140.841226,122.503883,1.732863,120.95341,250.124064,29.234303,0,295.192014,7.14447,16.217003,9.002831,0.427617,102.678986,20.651192,3.437486,203.81786,73.94489,47.475631,18.537496,9.558971,18.913749,8.258631,1.271286,8.57164,6.41853,6.384417,3.697707,8.136565,58.075992,364.274291,0.298825,11.733185,9.22897,6.795248,18.139361,20.72046,5.291504,20.5263,4.975723,4.003099,28.176271,2.927178,9.654236,5.340851,9.454617,0.383997,9.511919,10.834278,11.319221,37.076547,67.995053,16.534243,114.71526,106.971492,519.899868,430.926808,178.286492,88.238462,56.745691,249.123584,228.955684,14.321627,80.341592,99.10892,176.333039,0,1.333462,139.690653,13.622234,2.960944,54.1926,17.504623,231.860513,13.970356,29.787823,0,3.489387,68.722004,5.335091,181.346789,7.082844,19.996436,127.270559,93.494718,11.42975,53.671953,265.94123,11.42263,0,35.751068,15.754044,139.810317,25.002597,12.145667,508.122963,7.943739,311.118494,231.701645,0,10.632888,258.155797,14.444126,69.552479,261.541741,58.484865,4.383519,223.150065,406.457128,76.524183,65.505207,87.374836,118.283889,11.953732,56.880501,108.137938,49.340959,3.401195,15.222561,1.934866,13.750876,5.205839,140.418775,11.538763,245.014213,586.652514,201.207846,36.286639,8.104025,21.424445,249.926305,7.926671,326.991182,456.993071,181.927616,230.700772,13.814932,16.718707,5.424329,13.505266,8.954348,16.206977,321.399905,11.180666,62.730015,29.383917,13.24633,117.946559,14.091302,21.033411,154.436433,143.146815,10.116493,7.080581,128.29037,33.828401,97.931081,15.70797,77.121042,4.008301,31.103235,49.132284,38.910499,0,11.146027,146.70118,0.364937,5.964724,5.445662,3.905384,139.653695,21.955682,17.159477,8.908307,35.458297,277.74493,11.065402,6.078897,131.131384,62.018027,72.358746,19.812602,53.339977,2.919661,13.4918,60.71965,28.628693,0,30.254108,4.340175,0,61.360543,0,10.802909,77.900594,0,65.999182,129.222232,0.622963,0.640867,1.029818,90.423252,13.19208,0.463123,316.315712,1.233335,317.653123,152.929583,4.970508,4.107388,2.352279,4.439574,2.587802,0.857526,7.76608,135.968383,119.325906,117.782592,339.390361,2.454148,0,4.441084,9.669125,3.56203,175.95827,3.440782,10.619671,0.02484,441.702019,0.313958,7.166551,30.924125,54.442108,4.981713,0,35.140017,8.980934,3.429023,0,20.432672,72.039421,5.970866,10.75006,12.155079,226.142178,10.329374,16.588722,0,163.042225,13.123581,5.348934,173.418722,14.911437,241.164904,21.088748,4.237825,140.756188,10.642113,6.042452,11.016295,1.925701,19.216665,3.156175,238.065934,7.886895,12.836414,26.648296,26.672569,11.675747,0,22.08527,5.485464,11.107416,8.578997,6.683657,0.486385,8.558723,1.827973,45.153811,4.036575,6.041602,6.537403,149.760725,67.547189,8.389955,2.79443,2.027379,10.544657,0.485041,7.07447,0.337932,1.983159,2.638693,31.112093,0.391901,4.002218,3.29077,26.41649,5.018858,4.536678,62.357153,10.4742,5.798222,1.529062,2.063763,91.105129,0.41676,7.566644,15.588423,5.179581,10.54868,3.466427,6.369408,6.7006
